atm_id,day,time_slot,crowd_level
ATM_15,Sun,Evening,High
ATM_27,Wed,Afternoon,Low
ATM_19,Thu,Morning,Medium
ATM_33,Thu,Morning,Medium
ATM_15,Thu,Night,Low
ATM_12,Sat,Night,Medium
ATM_8,Thu,Morning,Medium
ATM_5,Thu,Morning,Medium
ATM_8,Sat,Evening,High
ATM_28,Sat,Night,Medium
ATM_45,Sun,Afternoon,High
ATM_45,Mon,Morning,Medium
ATM_25,Wed,Morning,Medium
ATM_25,Sun,Afternoon,High
ATM_24,Fri,Morning,Medium
ATM_46,Fri,Evening,High
ATM_12,Thu,Night,Low
ATM_19,Sat,Night,Medium
ATM_8,Sat,Morning,Medium
ATM_32,Tue,Night,Low
ATM_33,Wed,Morning,Medium
ATM_44,Sat,Night,Medium
ATM_42,Sat,Afternoon,High
ATM_46,Thu,Evening,High
ATM_45,Wed,Evening,High
ATM_19,Tue,Morning,Medium
ATM_19,Thu,Night,Low
ATM_15,Tue,Night,Low
ATM_13,Sat,Night,Medium
ATM_3,Thu,Afternoon,Low
ATM_36,Sun,Night,Medium
ATM_14,Thu,Evening,High
ATM_22,Tue,Night,Low
ATM_31,Fri,Night,Low
ATM_10,Wed,Morning,Medium
ATM_16,Mon,Night,Low
ATM_44,Mon,Evening,High
ATM_21,Fri,Afternoon,Low
ATM_23,Sun,Afternoon,High
ATM_16,Thu,Morning,Medium
ATM_14,Tue,Night,Low
ATM_14,Sun,Evening,High
ATM_21,Thu,Morning,Medium
ATM_11,Wed,Afternoon,Low
ATM_30,Sat,Evening,High
ATM_36,Sun,Morning,Medium
ATM_35,Tue,Morning,Medium
ATM_38,Sat,Night,Medium
ATM_37,Tue,Afternoon,Low
ATM_28,Mon,Evening,High
ATM_16,Thu,Night,Low
ATM_23,Wed,Evening,High
ATM_35,Fri,Morning,Medium
ATM_34,Fri,Afternoon,Low
ATM_4,Tue,Morning,Medium
ATM_48,Mon,Afternoon,Low
ATM_7,Fri,Afternoon,Low
ATM_47,Wed,Afternoon,Low
ATM_41,Fri,Night,Low
ATM_31,Fri,Evening,High
ATM_2,Fri,Morning,Medium
ATM_15,Sun,Afternoon,High
ATM_4,Mon,Morning,Medium
ATM_47,Wed,Afternoon,Low
ATM_9,Sat,Afternoon,High
ATM_23,Thu,Evening,High
ATM_47,Fri,Morning,Medium
ATM_20,Fri,Evening,High
ATM_38,Sat,Evening,High
ATM_29,Sat,Night,Medium
ATM_24,Sun,Afternoon,High
ATM_12,Mon,Night,Low
ATM_24,Thu,Afternoon,Low
ATM_23,Tue,Evening,High
ATM_45,Wed,Afternoon,Low
ATM_17,Mon,Night,Low
ATM_41,Wed,Morning,Medium
ATM_6,Sun,Night,Medium
ATM_44,Wed,Night,Low
ATM_4,Sat,Night,Medium
ATM_22,Wed,Evening,High
ATM_33,Wed,Evening,High
ATM_2,Sat,Evening,High
ATM_13,Thu,Morning,Medium
ATM_36,Mon,Night,Low
ATM_40,Sun,Morning,Medium
ATM_48,Fri,Evening,High
ATM_44,Tue,Evening,High
ATM_7,Thu,Morning,Medium
ATM_32,Fri,Morning,Medium
ATM_36,Mon,Evening,High
ATM_45,Sun,Night,Medium
ATM_29,Sun,Night,Medium
ATM_6,Sun,Afternoon,High
ATM_17,Fri,Morning,Medium
ATM_7,Wed,Evening,High
ATM_8,Fri,Evening,High
ATM_6,Sun,Morning,Medium
ATM_27,Tue,Evening,High
ATM_35,Wed,Night,Low
ATM_17,Fri,Morning,Medium
ATM_42,Mon,Night,Low
ATM_32,Mon,Afternoon,Low
ATM_43,Mon,Evening,High
ATM_18,Sun,Night,Medium
ATM_38,Sat,Evening,High
ATM_22,Mon,Night,Low
ATM_41,Sun,Night,Medium
ATM_35,Tue,Evening,High
ATM_12,Sun,Night,Medium
ATM_4,Fri,Evening,High
ATM_2,Fri,Evening,High
ATM_14,Mon,Evening,High
ATM_17,Fri,Morning,Medium
ATM_15,Thu,Night,Low
ATM_4,Tue,Afternoon,Low
ATM_43,Sat,Evening,High
ATM_41,Wed,Night,Low
ATM_8,Sun,Afternoon,High
ATM_24,Tue,Morning,Medium
ATM_39,Sun,Evening,High
ATM_6,Wed,Night,Low
ATM_46,Sun,Evening,High
ATM_17,Thu,Afternoon,Low
ATM_37,Mon,Evening,High
ATM_14,Wed,Night,Low
ATM_18,Mon,Morning,Medium
ATM_11,Fri,Afternoon,Low
ATM_50,Thu,Night,Low
ATM_21,Thu,Evening,High
ATM_47,Thu,Morning,Medium
ATM_16,Mon,Morning,Medium
ATM_23,Sat,Night,Medium
ATM_46,Thu,Evening,High
ATM_41,Fri,Morning,Medium
ATM_44,Sat,Afternoon,High
ATM_48,Sun,Evening,High
ATM_22,Thu,Afternoon,Low
ATM_8,Wed,Morning,Medium
ATM_44,Mon,Night,Low
ATM_46,Tue,Afternoon,Low
ATM_32,Mon,Night,Low
ATM_39,Sun,Afternoon,High
ATM_14,Thu,Evening,High
ATM_31,Fri,Afternoon,Low
ATM_1,Sat,Morning,Medium
ATM_42,Mon,Evening,High
ATM_46,Sat,Evening,High
ATM_18,Mon,Afternoon,Low
ATM_23,Thu,Afternoon,Low
ATM_8,Mon,Evening,High
ATM_34,Sat,Night,Medium
ATM_8,Sat,Night,Medium
ATM_48,Sat,Evening,High
ATM_22,Fri,Night,Low
ATM_34,Sat,Morning,Medium
ATM_3,Sun,Night,Medium
ATM_6,Fri,Afternoon,Low
ATM_23,Mon,Afternoon,Low
ATM_31,Mon,Evening,High
ATM_11,Thu,Night,Low
ATM_3,Sun,Afternoon,High
ATM_23,Thu,Night,Low
ATM_41,Mon,Evening,High
ATM_8,Mon,Afternoon,Low
ATM_45,Mon,Evening,High
ATM_42,Sun,Morning,Medium
ATM_26,Wed,Evening,High
ATM_27,Fri,Night,Low
ATM_34,Sat,Evening,High
ATM_16,Fri,Evening,High
ATM_47,Sat,Afternoon,High
ATM_42,Sun,Evening,High
ATM_23,Thu,Afternoon,Low
ATM_24,Mon,Morning,Medium
ATM_12,Tue,Night,Low
ATM_43,Fri,Evening,High
ATM_8,Tue,Evening,High
ATM_26,Sun,Evening,High
ATM_2,Sun,Afternoon,High
ATM_34,Thu,Morning,Medium
ATM_33,Fri,Morning,Medium
ATM_10,Wed,Evening,High
ATM_2,Tue,Morning,Medium
ATM_35,Mon,Night,Low
ATM_36,Thu,Morning,Medium
ATM_18,Tue,Evening,High
ATM_1,Mon,Morning,Medium
ATM_13,Fri,Morning,Medium
ATM_24,Wed,Afternoon,Low
ATM_2,Wed,Night,Low
ATM_19,Fri,Evening,High
ATM_36,Tue,Evening,High
ATM_41,Sat,Evening,High
ATM_44,Sun,Evening,High
ATM_3,Fri,Afternoon,Low
ATM_50,Sun,Evening,High
ATM_36,Wed,Evening,High
ATM_8,Fri,Evening,High
ATM_3,Tue,Night,Low
ATM_45,Tue,Morning,Medium
ATM_36,Thu,Morning,Medium
ATM_4,Sat,Morning,Medium
ATM_14,Tue,Morning,Medium
ATM_23,Fri,Evening,High
ATM_7,Sat,Evening,High
ATM_39,Tue,Night,Low
ATM_7,Fri,Evening,High
ATM_9,Sat,Morning,Medium
ATM_28,Thu,Morning,Medium
ATM_39,Sun,Morning,Medium
ATM_16,Sat,Night,Medium
ATM_9,Wed,Morning,Medium
ATM_1,Tue,Morning,Medium
ATM_2,Sun,Morning,Medium
ATM_43,Tue,Morning,Medium
ATM_46,Thu,Morning,Medium
ATM_30,Tue,Afternoon,Low
ATM_49,Thu,Night,Low
ATM_17,Wed,Night,Low
ATM_30,Mon,Evening,High
ATM_35,Mon,Night,Low
ATM_21,Sun,Afternoon,High
ATM_14,Mon,Night,Low
ATM_3,Sat,Afternoon,High
ATM_33,Wed,Afternoon,Low
ATM_16,Thu,Afternoon,Low
ATM_45,Sun,Morning,Medium
ATM_36,Wed,Morning,Medium
ATM_35,Tue,Evening,High
ATM_1,Sat,Evening,High
ATM_29,Wed,Evening,High
ATM_27,Wed,Afternoon,Low
ATM_37,Thu,Night,Low
ATM_23,Tue,Afternoon,Low
ATM_23,Wed,Morning,Medium
ATM_44,Thu,Night,Low
ATM_17,Mon,Evening,High
ATM_40,Mon,Afternoon,Low
ATM_4,Tue,Night,Low
ATM_48,Tue,Afternoon,Low
ATM_50,Sun,Morning,Medium
ATM_15,Tue,Evening,High
ATM_45,Wed,Night,Low
ATM_16,Sun,Night,Medium
ATM_9,Fri,Afternoon,Low
ATM_13,Mon,Evening,High
ATM_23,Sun,Afternoon,High
ATM_2,Sun,Evening,High
ATM_42,Sun,Morning,Medium
ATM_30,Wed,Evening,High
ATM_18,Sun,Morning,Medium
ATM_27,Thu,Night,Low
ATM_13,Wed,Night,Low
ATM_16,Wed,Morning,Medium
ATM_36,Tue,Afternoon,Low
ATM_3,Tue,Night,Low
ATM_44,Sun,Evening,High
ATM_16,Sat,Morning,Medium
ATM_50,Thu,Evening,High
ATM_36,Thu,Night,Low
ATM_24,Sun,Afternoon,High
ATM_8,Thu,Night,Low
ATM_9,Sun,Night,Medium
ATM_31,Wed,Morning,Medium
ATM_27,Wed,Afternoon,Low
ATM_43,Tue,Afternoon,Low
ATM_43,Sun,Morning,Medium
ATM_43,Sun,Afternoon,High
ATM_8,Thu,Evening,High
ATM_22,Sat,Afternoon,High
ATM_31,Mon,Afternoon,Low
ATM_49,Fri,Morning,Medium
ATM_37,Mon,Night,Low
ATM_14,Mon,Afternoon,Low
ATM_16,Mon,Night,Low
ATM_6,Fri,Evening,High
ATM_8,Fri,Morning,Medium
ATM_27,Sun,Evening,High
ATM_16,Thu,Morning,Medium
ATM_41,Tue,Night,Low
ATM_39,Wed,Night,Low
ATM_26,Tue,Evening,High
ATM_17,Thu,Evening,High
ATM_23,Sun,Morning,Medium
ATM_1,Sat,Morning,Medium
ATM_9,Tue,Evening,High
ATM_41,Sat,Evening,High
ATM_47,Sun,Evening,High
ATM_43,Mon,Evening,High
ATM_17,Mon,Evening,High
ATM_15,Sat,Morning,Medium
ATM_18,Sat,Morning,Medium
ATM_44,Tue,Night,Low
ATM_29,Sat,Evening,High
ATM_34,Tue,Evening,High
ATM_6,Wed,Night,Low
ATM_44,Sun,Evening,High
ATM_35,Sat,Morning,Medium
ATM_43,Fri,Afternoon,Low
ATM_45,Thu,Evening,High
ATM_8,Tue,Night,Low
ATM_30,Thu,Night,Low
ATM_17,Wed,Morning,Medium
ATM_8,Mon,Evening,High
ATM_26,Sun,Night,Medium
ATM_2,Sat,Morning,Medium
ATM_11,Sun,Afternoon,High
ATM_24,Wed,Evening,High
ATM_27,Sat,Afternoon,High
ATM_26,Sat,Afternoon,High
ATM_22,Sat,Evening,High
ATM_23,Thu,Morning,Medium
ATM_4,Tue,Morning,Medium
ATM_10,Thu,Evening,High
ATM_17,Wed,Afternoon,Low
ATM_4,Sun,Morning,Medium
ATM_16,Fri,Afternoon,Low
ATM_22,Sun,Morning,Medium
ATM_29,Mon,Afternoon,Low
ATM_7,Fri,Evening,High
ATM_32,Mon,Night,Low
ATM_36,Wed,Night,Low
ATM_23,Tue,Evening,High
ATM_23,Fri,Evening,High
ATM_26,Sun,Evening,High
ATM_34,Thu,Morning,Medium
ATM_24,Sat,Afternoon,High
ATM_37,Wed,Evening,High
ATM_4,Mon,Afternoon,Low
ATM_4,Sun,Afternoon,High
ATM_7,Sat,Evening,High
ATM_4,Sun,Night,Medium
ATM_43,Tue,Night,Low
ATM_21,Sat,Morning,Medium
ATM_23,Mon,Evening,High
ATM_7,Wed,Morning,Medium
ATM_50,Wed,Afternoon,Low
ATM_6,Sat,Night,Medium
ATM_46,Sun,Morning,Medium
ATM_16,Tue,Afternoon,Low
ATM_50,Sun,Afternoon,High
ATM_26,Thu,Night,Low
ATM_24,Sun,Morning,Medium
ATM_5,Sat,Morning,Medium
ATM_6,Fri,Evening,High
ATM_36,Sun,Afternoon,High
ATM_25,Sun,Morning,Medium
ATM_21,Thu,Evening,High
ATM_9,Mon,Morning,Medium
ATM_28,Thu,Morning,Medium
ATM_33,Sun,Morning,Medium
ATM_38,Sun,Night,Medium
ATM_23,Sat,Night,Medium
ATM_8,Mon,Morning,Medium
ATM_7,Thu,Evening,High
ATM_25,Sat,Night,Medium
ATM_2,Sat,Night,Medium
ATM_1,Wed,Afternoon,Low
ATM_35,Wed,Night,Low
ATM_38,Thu,Night,Low
ATM_47,Mon,Evening,High
ATM_18,Sat,Afternoon,High
ATM_12,Fri,Morning,Medium
ATM_9,Fri,Afternoon,Low
ATM_26,Wed,Night,Low
ATM_43,Thu,Night,Low
ATM_46,Sat,Night,Medium
ATM_4,Fri,Night,Low
ATM_8,Tue,Evening,High
ATM_30,Thu,Evening,High
ATM_25,Wed,Evening,High
ATM_26,Sat,Morning,Medium
ATM_28,Tue,Night,Low
ATM_24,Wed,Night,Low
ATM_40,Fri,Evening,High
ATM_17,Sat,Evening,High
ATM_1,Sat,Evening,High
ATM_26,Thu,Afternoon,Low
ATM_12,Sun,Morning,Medium
ATM_27,Tue,Morning,Medium
ATM_14,Mon,Afternoon,Low
ATM_14,Wed,Afternoon,Low
ATM_18,Fri,Morning,Medium
ATM_31,Mon,Night,Low
ATM_11,Sat,Night,Medium
ATM_9,Sat,Evening,High
ATM_43,Wed,Night,Low
ATM_23,Mon,Night,Low
ATM_40,Fri,Night,Low
ATM_19,Wed,Morning,Medium
ATM_17,Tue,Afternoon,Low
ATM_11,Tue,Morning,Medium
ATM_13,Thu,Evening,High
ATM_27,Sat,Night,Medium
ATM_22,Sun,Morning,Medium
ATM_17,Thu,Afternoon,Low
ATM_37,Wed,Morning,Medium
ATM_46,Sat,Evening,High
ATM_44,Sat,Afternoon,High
ATM_24,Mon,Evening,High
ATM_4,Sat,Night,Medium
ATM_34,Thu,Afternoon,Low
ATM_47,Sun,Afternoon,High
ATM_1,Tue,Afternoon,Low
ATM_26,Sun,Afternoon,High
ATM_45,Thu,Night,Low
ATM_18,Tue,Morning,Medium
ATM_2,Sun,Morning,Medium
ATM_35,Wed,Evening,High
ATM_6,Wed,Afternoon,Low
ATM_5,Wed,Evening,High
ATM_1,Sun,Afternoon,High
ATM_28,Sat,Night,Medium
ATM_37,Tue,Afternoon,Low
ATM_31,Thu,Night,Low
ATM_5,Tue,Morning,Medium
ATM_40,Sat,Night,Medium
ATM_40,Sat,Morning,Medium
ATM_28,Mon,Afternoon,Low
ATM_29,Thu,Evening,High
ATM_39,Fri,Afternoon,Low
ATM_21,Mon,Evening,High
ATM_46,Wed,Morning,Medium
ATM_49,Sat,Morning,Medium
ATM_28,Sat,Night,Medium
ATM_45,Sun,Evening,High
ATM_9,Wed,Evening,High
ATM_37,Mon,Evening,High
ATM_25,Tue,Night,Low
ATM_47,Sat,Afternoon,High
ATM_31,Sun,Night,Medium
ATM_26,Wed,Evening,High
ATM_20,Tue,Night,Low
ATM_50,Mon,Afternoon,Low
ATM_31,Sat,Evening,High
ATM_38,Sun,Night,Medium
ATM_34,Sat,Evening,High
ATM_7,Sat,Morning,Medium
ATM_17,Tue,Morning,Medium
ATM_49,Sat,Night,Medium
ATM_37,Fri,Afternoon,Low
ATM_30,Thu,Evening,High
ATM_46,Mon,Morning,Medium
ATM_12,Wed,Night,Low
ATM_18,Fri,Afternoon,Low
ATM_26,Fri,Night,Low
ATM_18,Mon,Evening,High
ATM_37,Thu,Evening,High
ATM_10,Thu,Afternoon,Low
ATM_38,Tue,Night,Low
ATM_38,Wed,Afternoon,Low
ATM_39,Thu,Afternoon,Low
ATM_28,Tue,Evening,High
ATM_24,Mon,Morning,Medium
ATM_23,Sat,Afternoon,High
ATM_24,Wed,Night,Low
ATM_19,Sat,Morning,Medium
ATM_33,Thu,Night,Low
ATM_36,Tue,Afternoon,Low
ATM_43,Fri,Afternoon,Low
ATM_9,Sun,Afternoon,High
ATM_2,Thu,Afternoon,Low
ATM_22,Thu,Evening,High
ATM_24,Fri,Afternoon,Low
ATM_12,Tue,Evening,High
ATM_2,Thu,Morning,Medium
ATM_15,Sun,Morning,Medium
ATM_40,Sun,Afternoon,High
ATM_30,Mon,Morning,Medium
ATM_31,Fri,Night,Low
ATM_9,Sun,Night,Medium
ATM_8,Fri,Evening,High
ATM_26,Thu,Morning,Medium
ATM_20,Sat,Afternoon,High
ATM_49,Wed,Night,Low
ATM_15,Mon,Night,Low
ATM_4,Sun,Afternoon,High
ATM_27,Fri,Afternoon,Low
ATM_18,Wed,Evening,High
ATM_3,Sat,Night,Medium
ATM_45,Tue,Night,Low
ATM_17,Sun,Night,Medium
ATM_13,Tue,Evening,High
ATM_10,Fri,Evening,High
ATM_41,Mon,Evening,High
ATM_26,Tue,Night,Low
ATM_29,Fri,Evening,High
ATM_48,Sun,Evening,High
ATM_29,Fri,Afternoon,Low
ATM_34,Wed,Afternoon,Low
ATM_39,Fri,Morning,Medium
ATM_34,Tue,Night,Low
ATM_24,Tue,Morning,Medium
ATM_3,Thu,Evening,High
ATM_48,Fri,Morning,Medium
ATM_17,Wed,Morning,Medium
ATM_5,Mon,Afternoon,Low
ATM_21,Sat,Afternoon,High
ATM_48,Thu,Evening,High
ATM_40,Wed,Night,Low
ATM_1,Fri,Afternoon,Low
ATM_6,Tue,Evening,High
ATM_35,Wed,Afternoon,Low
ATM_1,Sun,Evening,High
ATM_40,Wed,Evening,High
ATM_24,Mon,Afternoon,Low
ATM_1,Tue,Morning,Medium
ATM_29,Sat,Night,Medium
ATM_45,Sat,Afternoon,High
ATM_42,Sat,Afternoon,High
ATM_7,Fri,Evening,High
ATM_8,Sat,Evening,High
ATM_2,Fri,Morning,Medium
ATM_4,Tue,Morning,Medium
ATM_14,Thu,Night,Low
ATM_45,Wed,Night,Low
ATM_43,Fri,Morning,Medium
ATM_29,Wed,Night,Low
ATM_32,Mon,Afternoon,Low
ATM_46,Sun,Morning,Medium
ATM_28,Sat,Afternoon,High
ATM_8,Sat,Night,Medium
ATM_40,Sun,Evening,High
ATM_18,Mon,Evening,High
ATM_40,Thu,Evening,High
ATM_38,Sun,Morning,Medium
ATM_37,Wed,Evening,High
ATM_35,Sun,Morning,Medium
ATM_12,Sun,Night,Medium
ATM_13,Wed,Morning,Medium
ATM_24,Thu,Morning,Medium
ATM_22,Sat,Evening,High
ATM_50,Tue,Night,Low
ATM_14,Sun,Night,Medium
ATM_48,Sun,Afternoon,High
ATM_1,Mon,Afternoon,Low
ATM_20,Tue,Night,Low
ATM_8,Sat,Night,Medium
ATM_43,Fri,Morning,Medium
ATM_42,Thu,Evening,High
ATM_19,Sun,Morning,Medium
ATM_5,Tue,Night,Low
ATM_9,Fri,Night,Low
ATM_22,Thu,Night,Low
ATM_16,Mon,Afternoon,Low
ATM_34,Sat,Morning,Medium
ATM_20,Thu,Night,Low
ATM_13,Thu,Night,Low
ATM_25,Sun,Afternoon,High
ATM_27,Sat,Afternoon,High
ATM_25,Mon,Evening,High
ATM_41,Wed,Night,Low
ATM_16,Thu,Evening,High
ATM_34,Tue,Morning,Medium
ATM_28,Fri,Afternoon,Low
ATM_35,Thu,Evening,High
ATM_44,Mon,Morning,Medium
ATM_17,Sun,Morning,Medium
ATM_23,Wed,Evening,High
ATM_15,Tue,Night,Low
ATM_48,Sun,Evening,High
ATM_4,Mon,Evening,High
ATM_14,Wed,Morning,Medium
ATM_5,Mon,Night,Low
ATM_46,Tue,Night,Low
ATM_40,Sun,Evening,High
ATM_44,Sun,Morning,Medium
ATM_18,Mon,Evening,High
ATM_32,Thu,Night,Low
ATM_2,Mon,Morning,Medium
ATM_18,Sun,Night,Medium
ATM_46,Fri,Evening,High
ATM_29,Tue,Morning,Medium
ATM_16,Thu,Evening,High
ATM_49,Thu,Evening,High
ATM_49,Wed,Night,Low
ATM_2,Wed,Morning,Medium
ATM_43,Mon,Evening,High
ATM_3,Tue,Night,Low
ATM_7,Sat,Evening,High
ATM_49,Sun,Afternoon,High
ATM_11,Mon,Night,Low
ATM_11,Thu,Afternoon,Low
ATM_22,Sat,Night,Medium
ATM_3,Mon,Afternoon,Low
ATM_25,Fri,Night,Low
ATM_50,Wed,Evening,High
ATM_13,Wed,Evening,High
ATM_41,Tue,Afternoon,Low
ATM_38,Fri,Night,Low
ATM_17,Wed,Morning,Medium
ATM_18,Fri,Night,Low
ATM_27,Thu,Evening,High
ATM_39,Sun,Morning,Medium
ATM_19,Mon,Afternoon,Low
ATM_34,Tue,Evening,High
ATM_41,Fri,Afternoon,Low
ATM_40,Wed,Night,Low
ATM_43,Fri,Afternoon,Low
ATM_40,Sat,Evening,High
ATM_30,Sat,Afternoon,High
ATM_20,Wed,Night,Low
ATM_10,Wed,Evening,High
ATM_8,Wed,Evening,High
ATM_10,Thu,Afternoon,Low
ATM_43,Mon,Morning,Medium
ATM_42,Sun,Night,Medium
ATM_27,Fri,Evening,High
ATM_37,Thu,Afternoon,Low
ATM_36,Sat,Evening,High
ATM_10,Thu,Afternoon,Low
ATM_37,Wed,Evening,High
ATM_36,Thu,Night,Low
ATM_15,Fri,Afternoon,Low
ATM_45,Sun,Afternoon,High
ATM_50,Wed,Morning,Medium
ATM_31,Wed,Afternoon,Low
ATM_4,Thu,Afternoon,Low
ATM_37,Tue,Morning,Medium
ATM_20,Fri,Night,Low
ATM_28,Sun,Afternoon,High
ATM_47,Fri,Afternoon,Low
ATM_27,Sat,Afternoon,High
ATM_6,Wed,Night,Low
ATM_5,Wed,Afternoon,Low
ATM_31,Tue,Night,Low
ATM_25,Fri,Afternoon,Low
ATM_31,Wed,Morning,Medium
ATM_28,Fri,Evening,High
ATM_6,Sun,Night,Medium
ATM_16,Wed,Night,Low
ATM_8,Fri,Morning,Medium
ATM_12,Thu,Morning,Medium
ATM_24,Tue,Afternoon,Low
ATM_6,Wed,Morning,Medium
ATM_3,Sun,Night,Medium
ATM_49,Tue,Afternoon,Low
ATM_12,Wed,Night,Low
ATM_24,Tue,Evening,High
ATM_19,Sat,Night,Medium
ATM_45,Tue,Morning,Medium
ATM_17,Mon,Night,Low
ATM_13,Sat,Afternoon,High
ATM_43,Sun,Night,Medium
ATM_4,Thu,Evening,High
ATM_29,Sun,Afternoon,High
ATM_42,Sun,Afternoon,High
ATM_32,Fri,Morning,Medium
ATM_39,Fri,Morning,Medium
ATM_50,Sat,Night,Medium
ATM_45,Tue,Morning,Medium
ATM_3,Wed,Afternoon,Low
ATM_29,Mon,Night,Low
ATM_11,Wed,Evening,High
ATM_20,Sun,Afternoon,High
ATM_17,Wed,Morning,Medium
ATM_36,Wed,Night,Low
ATM_2,Thu,Morning,Medium
ATM_1,Tue,Evening,High
ATM_41,Thu,Evening,High
ATM_1,Tue,Evening,High
ATM_9,Fri,Evening,High
ATM_37,Sun,Evening,High
ATM_10,Tue,Afternoon,Low
ATM_1,Mon,Evening,High
ATM_15,Tue,Night,Low
ATM_2,Tue,Evening,High
ATM_17,Thu,Afternoon,Low
ATM_19,Tue,Evening,High
ATM_50,Thu,Morning,Medium
ATM_35,Fri,Morning,Medium
ATM_35,Tue,Morning,Medium
ATM_14,Mon,Afternoon,Low
ATM_28,Wed,Night,Low
ATM_24,Wed,Afternoon,Low
ATM_42,Thu,Afternoon,Low
ATM_24,Wed,Evening,High
ATM_5,Fri,Evening,High
ATM_21,Sun,Afternoon,High
ATM_31,Fri,Morning,Medium
ATM_37,Tue,Night,Low
ATM_30,Fri,Afternoon,Low
ATM_33,Mon,Afternoon,Low
ATM_32,Mon,Morning,Medium
ATM_36,Wed,Afternoon,Low
ATM_40,Mon,Morning,Medium
ATM_32,Sun,Afternoon,High
ATM_35,Thu,Morning,Medium
ATM_3,Thu,Afternoon,Low
ATM_34,Thu,Evening,High
ATM_8,Mon,Afternoon,Low
ATM_27,Thu,Morning,Medium
ATM_19,Mon,Night,Low
ATM_34,Thu,Night,Low
ATM_5,Tue,Afternoon,Low
ATM_34,Tue,Afternoon,Low
ATM_12,Mon,Night,Low
ATM_4,Wed,Morning,Medium
ATM_14,Mon,Morning,Medium
ATM_4,Sat,Evening,High
ATM_48,Wed,Evening,High
ATM_27,Sun,Evening,High
ATM_28,Fri,Evening,High
ATM_34,Wed,Evening,High
ATM_34,Sun,Evening,High
ATM_32,Sat,Afternoon,High
ATM_46,Sun,Afternoon,High
ATM_37,Sun,Morning,Medium
ATM_36,Tue,Morning,Medium
ATM_46,Sat,Evening,High
ATM_46,Tue,Morning,Medium
ATM_44,Tue,Evening,High
ATM_2,Mon,Afternoon,Low
ATM_14,Tue,Evening,High
ATM_45,Sun,Morning,Medium
ATM_44,Fri,Evening,High
ATM_31,Thu,Night,Low
ATM_37,Fri,Night,Low
ATM_46,Thu,Evening,High
ATM_5,Sat,Morning,Medium
ATM_42,Tue,Afternoon,Low
ATM_31,Tue,Evening,High
ATM_10,Sat,Afternoon,High
ATM_46,Mon,Afternoon,Low
ATM_38,Fri,Night,Low
ATM_45,Fri,Evening,High
ATM_32,Fri,Night,Low
ATM_17,Fri,Morning,Medium
ATM_50,Thu,Night,Low
ATM_5,Sat,Morning,Medium
ATM_39,Thu,Evening,High
ATM_21,Wed,Afternoon,Low
ATM_44,Wed,Night,Low
ATM_35,Thu,Evening,High
ATM_33,Thu,Morning,Medium
ATM_17,Tue,Morning,Medium
ATM_50,Tue,Evening,High
ATM_17,Fri,Evening,High
ATM_47,Mon,Evening,High
ATM_4,Tue,Evening,High
ATM_44,Sun,Night,Medium
ATM_49,Thu,Afternoon,Low
ATM_42,Sat,Morning,Medium
ATM_39,Sun,Night,Medium
ATM_33,Thu,Evening,High
ATM_12,Wed,Afternoon,Low
ATM_11,Fri,Morning,Medium
ATM_40,Wed,Afternoon,Low
ATM_1,Sun,Morning,Medium
ATM_49,Thu,Night,Low
ATM_37,Sun,Afternoon,High
ATM_44,Sat,Night,Medium
ATM_13,Mon,Morning,Medium
ATM_8,Tue,Evening,High
ATM_27,Fri,Morning,Medium
ATM_7,Tue,Evening,High
ATM_24,Thu,Evening,High
ATM_39,Wed,Night,Low
ATM_36,Sat,Night,Medium
ATM_43,Mon,Morning,Medium
ATM_36,Sat,Night,Medium
ATM_26,Mon,Evening,High
ATM_10,Thu,Night,Low
ATM_49,Fri,Morning,Medium
ATM_25,Sat,Evening,High
ATM_41,Thu,Night,Low
ATM_43,Fri,Night,Low
ATM_43,Wed,Evening,High
ATM_25,Sun,Night,Medium
ATM_47,Wed,Afternoon,Low
ATM_13,Sat,Night,Medium
ATM_19,Tue,Morning,Medium
ATM_6,Wed,Evening,High
ATM_2,Fri,Evening,High
ATM_14,Tue,Evening,High
ATM_38,Wed,Morning,Medium
ATM_5,Wed,Morning,Medium
ATM_4,Sat,Evening,High
ATM_42,Sun,Night,Medium
ATM_25,Fri,Morning,Medium
ATM_28,Sun,Night,Medium
ATM_16,Sun,Afternoon,High
ATM_44,Tue,Afternoon,Low
ATM_7,Tue,Morning,Medium
ATM_22,Mon,Evening,High
ATM_12,Wed,Afternoon,Low
ATM_46,Thu,Night,Low
ATM_36,Sat,Morning,Medium
ATM_15,Thu,Morning,Medium
ATM_15,Wed,Evening,High
ATM_46,Sun,Morning,Medium
ATM_29,Sun,Morning,Medium
ATM_10,Wed,Evening,High
ATM_45,Sat,Afternoon,High
ATM_50,Wed,Morning,Medium
ATM_33,Sun,Afternoon,High
ATM_2,Fri,Evening,High
ATM_15,Wed,Afternoon,Low
ATM_20,Sat,Evening,High
ATM_42,Fri,Evening,High
ATM_40,Sun,Night,Medium
ATM_43,Sun,Night,Medium
ATM_47,Mon,Morning,Medium
ATM_43,Mon,Night,Low
ATM_2,Sun,Evening,High
ATM_1,Tue,Evening,High
ATM_8,Fri,Morning,Medium
ATM_48,Thu,Morning,Medium
ATM_40,Thu,Evening,High
ATM_46,Mon,Night,Low
ATM_4,Tue,Afternoon,Low
ATM_13,Mon,Evening,High
ATM_29,Thu,Night,Low
